"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Central African Republic","CAF","GDP per capita (current US$)","NY.GDP.PCAP.CD","74.6873469698836","80.6875878682005","80.2126082942422","81.9181685665535","88.2902255489664","91.8303746529954","94.398235690021","95.8967084672073","109.946162500779","105.707636135487","104.41276592103","109.453299759933","123.310915320227","143.115619712788","146.227615304509","193.354982118232","225.913513868411","248.685423628659","292.469868825178","327.34137778238","362.400643085179","306.832103768768","320.430655382662","273.50194966359","257.353636634786","340.201522817588","432.012423923042","453.745532768878","469.529341311756","449.399059431547","513.305284957779","478.502943895332","477.122324295377","419.802566033991","271.505670833922","346.108840593345","304.631259709054","276.42127015209","278.331340903191","280.908818989086","251.206877406698","250.357011372018","260.745527274366","293.661851679435","320.737460311924","331.162924198911","354.671380067866","404.373964962741","464.561422116684","474.705408664923","488.421401781569","551.750096552583","565.800696971217","380.298167643018","424.448751343631","377.423001679447","402.191290596004","450.900244979058","475.953609871945","467.907440636335",
"Canada","CAN","GDP per capita (current US$)","NY.GDP.PCAP.CD","2259.29428549881","2240.43303945853","2268.58534607908","2374.49844764883","2555.11114601309","2770.36180408145","3047.10614707958","3217.15929360795","3462.67887195794","3763.95337938417","4121.93280924889","4520.16286459833","5089.58792478217","5838.66091212262","7033.01103435653","7511.21134703936","8809.26463882445","8919.0574570796","9123.69132998671","10043.66094103","11170.5639653618","12337.4662493804","12481.8747874298","13425.1224888294","13877.9170763469","14114.8077599664","14461.0692388787","16308.9669663579","18936.9641024997","20715.631483174","21448.3619600057","21768.3432941828","20879.8483300891","20121.1612532855","19935.3814579208","20613.7878829216","21227.3475315896","21829.2334443229","20952.0694643937","22238.6645356943","24190.2496150045","23738.180723841","24169.2847344718","28200.6580773382","32034.3077408421","36266.1871235853","40385.869955477","44543.0410359004","46594.4509535289","40773.061528975","47448.0132198383","52087.446383568","52678.3901234772","52652.5936828278","50893.4467137547","43585.5119817751","42322.4847803038","45148.5527061655","46313.1713712961","46194.7252255167",
"Central Europe and the Baltics","CEB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2370.22230884992","2202.75175554907","2355.45672533843","2479.31185565421","2808.67034784461","3572.64746648216","3786.30729956858","3739.63347580152","4099.58274185478","3979.9473027324","3942.43817976836","4347.27631595773","4929.76046862528","5936.20960950133","7164.80328273053","8347.82283993784","9468.42595117299","12004.0317865208","14576.9914110543","12293.3919784796","12576.0418403691","13889.3857774639","13015.8287162841","13718.0977494553","14161.90730278","12493.7138218191","12792.5141152591","14198.129857177","15966.6683367845","16184.332008629",
"Switzerland","CHE","GDP per capita (current US$)","NY.GDP.PCAP.CD","1787.36034770201","1971.31632279228","2131.39165159983","2294.18284731738","2501.29318996377","2620.475547353","2784.73354771646","2960.72258588384","3121.8890308772","3344.78360254639","3927.28653324065","4694.71716251561","5714.34089749759","7628.39646633269","8743.99272311147","10028.9871880082","10550.3008915458","11306.4244791824","15810.6298511725","17736.5534111237","18832.1967194448","17153.4013163127","17478.6557926331","17341.994875673","16499.1469305493","16655.3373919475","23751.4495170998","29558.8954776765","31743.6529122682","30401.8924810513","38428.3855023167","38399.2106118525","39534.5419972169","38100.736729035","41843.7568835613","48662.4397737883","46676.850944168","40417.9622817609","41497.2026053116","40581.3070515572","37868.3230595798","38538.9900530944","41376.3939853959","48087.5831393144","53340.147655778","54952.6737181498","57579.5019538092","63555.2374995504","72487.8459296849","69927.4687701171","74605.7210207051","88415.6280609527","83538.2300783858","85112.4643984141","86605.5633762421","82081.5971239792","80172.2320747951","80449.9945608366","82818.1081617471","81993.7271494202",
"Channel Islands","CHI","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40585.3825759722","42443.4323259235","43381.6578397785","41804.3709161492","44544.4334390505","48859.4830207585","56753.3861971042","58197.4493814049","63239.6538290931","74462.646746792","","","","","","","","","","","","",
"Chile","CHL","GDP per capita (current US$)","NY.GDP.PCAP.CD","505.349201216281","555.133934614754","638.945209228415","655.25247598749","678.12787579294","670.394641776333","772.726053851789","753.127634375656","756.912480510742","870.319115188766","932.861569157008","1094.6810421425","1173.21850523803","1640.02938030473","1554.388548281","719.599361342355","961.424425287909","1278.32792566263","1441.94208564388","1937.26657210336","2542.76425167136","2979.60942229821","2156.51269884939","1709.44135160118","1624.63223665668","1444.28037393666","1517.86256471288","1760.30542338939","2026.83854529303","2288.55494089948","2494.52566886254","2803.56209049973","3350.21384457649","3535.1735995737","4024.21693223695","5107.27680233606","5349.80412655622","5745.37379549796","5446.58061279416","4957.77788383624","5074.90162375009","4574.59442067573","4446.25050488693","4772.5628196506","6194.85310698418","7598.52512108889","9464.55024290607","10502.3545202737","10751.479674217","10208.9067622861","12808.034586422","14637.2402355403","15351.5513257697","15842.9408052125","14670.996760602","13574.171830724","13753.5944374598","14999.3700885512","15924.7942393064","14896.4538665789",
"China","CHN","GDP per capita (current US$)","NY.GDP.PCAP.CD","89.5205415103584","75.8058379259965","70.9094116671007","74.3136434486145","85.4985551596313","98.4867777522206","104.324566181147","96.5895319417819","91.4727183066072","100.12990326618","113.162991554686","118.654577785346","131.883561243868","157.090374298657","160.140093727686","178.341819608096","165.40554037242","185.422832913673","156.396388520044","183.983152215978","194.804722186836","197.071474499102","203.334919503464","225.431928890812","250.713969046988","294.45884850496","281.928120911563","251.811956961329","283.537695240524","310.8819124049","317.884673040928","333.142145400184","366.460692302073","377.389839479958","473.492278718042","609.656679202484","709.413755085039","781.744164341053","828.580479295681","873.28706172579","959.372483639691","1053.10824300452","1148.5082904417","1288.64325183381","1508.66809788266","1753.41782925823","2099.22943460447","2693.96982683485","3468.30446324747","3832.23595156727","4550.45359583857","5618.13249134962","6316.91886335683","7050.64591988963","7678.599431661","8066.94242356745","8147.9381477822","8879.43814888506","9976.67682180773","10261.6791283744",
"Cote d'Ivoire","CIV","GDP per capita (current US$)","NY.GDP.PCAP.CD","155.899899779449","170.242769201326","171.128185807371","194.212628968711","226.227041791045","217.602389968993","233.614639022308","238.310697446664","271.853287815928","277.97201439232","285.273369805127","297.279858459954","331.669296331119","429.413448322351","501.55349751953","607.235569920989","694.383143719613","891.634729154524","1074.86186192676","1189.5697895746","1266.62419221806","1004.6341334048","863.333629581428","747.756917852789","717.897366162353","703.520082617422","888.527459895812","942.930478670389","924.326578664607","848.289839327364","905.321715851216","848.752909970742","870.481177294597","832.282745168866","605.263587267481","774.671212059542","827.762005660526","774.727631309204","809.012688280468","771.968406002361","651.305906791064","664.127666289499","716.530265586605","869.712599327674","921.20126728398","930.829818073937","949.131832768471","1061.15402566967","1235.61336575482","1210.29542592526","1213.11264506443","1208.58302649782","1243.2734867584","1415.87175770634","1561.46365461434","1972.54610769746","2013.38246179891","2111.02707557541","2302.61295091153","2286.162776855",
"Cameroon","CMR","GDP per capita (current US$)","NY.GDP.PCAP.CD","119.519178787728","124.426729896829","129.544139225573","131.136413030298","138.646028097933","141.012174977559","144.380001343019","154.331498862632","169.81245325529","181.280767185084","177.920951861018","184.462395127925","208.37545376723","249.364107353926","311.219494342336","369.447200877364","401.413029433989","426.794682334849","543.02118333491","694.686284941298","781.862792323625","859.12310941489","798.850393654228","780.61221705595","799.547648417735","809.093492972061","1021.70929408929","1146.43537951426","1128.01902823514","974.991279748482","946.646413060374","1024.42413530091","911.741421813763","1204.7629729769","801.161703758483","709.114829717018","752.525099406841","755.239706837977","720.796974616141","740.996564287047","649.991845405048","651.100907498053","707.887567392905","865.958137544256","1009.94312043658","1011.88007278296","1062.13743331336","1194.06985039841","1371.7467084914","1314.70601531227","1286.51557161767","1405.09439231907","1354.54561274707","1465.63884316769","1542.62026621531","1327.50301711492","1364.33011041997","1425.10781805334","1534.49127445052","1497.90917560296",
"Congo, Dem. Rep.","COD","GDP per capita (current US$)","NY.GDP.PCAP.CD","220.314062094535","197.391371783205","235.633480344752","377.42983268411","170.466994891707","232.811114397363","253.759251350065","184.130389066533","206.714907377649","258.606503271145","243.749744400022","272.065363300044","292.297083969972","362.843647825812","430.701983851132","446.975657372212","409.524329613887","509.066707282805","615.978956984048","587.151722033544","546.112437391742","463.671292014208","492.532526759835","387.507759086898","269.842631584614","240.788041750461","263.831369121596","243.004739444986","273.127844647379","269.592891964422","270.13054337708","268.056462814242","220.371855660963","275.821973495212","144.59508268102","135.737146758047","134.981924340258","138.974046429358","138.58630642688","102.597977628268","405.21625299166","153.591009193717","175.009965079978","173.796135306156","194.039962426624","218.386190840192","255.433083829534","286.330492064632","327.563721821663","298.619682051092","334.021572573152","387.082465361488","424.600386118518","457.96372825635","486.787081921552","497.316960805476","471.318840409572","467.07423746489","557.064418324276","545.216212311342",
"Congo, Rep.","COG","GDP per capita (current US$)","NY.GDP.PCAP.CD","129.370463498733","145.406396949718","155.738235886969","157.055866084783","165.009459125112","171.645695885761","185.891785260065","194.661293336108","200.395177715144","205.533551237708","207.222705704409","235.835899523756","291.975001384983","374.126411572439","392.321084246093","499.203255266761","476.85138290327","469.690525056317","523.910454990952","694.176424777911","959.426418273452","1088.97491463225","1146.30443214512","1080.82241509556","1098.44109094277","1051.87164433587","875.450841348523","1058.22844677485","991.517372369613","1042.04973471117","1187.55128407722","1124.90111391167","1178.02379889856","749.634857826406","672.163194809393","781.523568459189","912.01398805266","810.077492000982","660.472372410258","774.711689855007","1029.57703685039","868.339950856954","912.278153211367","1026.10767374516","1324.21914154172","1680.20458795157","2064.34452292536","2165.74575859571","2956.26440700407","2314.26602478527","2812.43597442108","3286.69453468035","3032.49388349185","3047.93077321007","2996.91802578845","1762.03201773797","1815.29584294039","1767.89452055028","2223.85447919587","2011.07239887663",
"Colombia","COL","GDP per capita (current US$)","NY.GDP.PCAP.CD","251.04136654977","274.052363416871","289.917962712317","274.314941989816","328.655068251942","307.646810749974","281.565960874914","293.644234507609","292.257567846308","307.995166075518","335.118187966325","355.407565837487","385.112589262499","448.033719896899","525.525819129736","544.290793535631","623.42869038637","773.745784759061","904.010552945586","1061.84842554493","1241.63967934462","1323.37614001864","1386.67321577112","1348.80429437848","1304.17682124318","1165.04214144812","1142.93940072412","1165.98254637913","1232.22623127556","1218.2109348719","1445.32836826111","1456.69396899099","1697.11288670282","1893.54205005588","2284.83874906038","2539.91287721915","2620.53876171399","2827.37975154292","2566.02406004931","2209.93148047491","2520.48089795902","2439.68183603183","2396.62727370774","2281.40196044815","2782.62305010841","3414.46583317223","3741.09317111969","4714.07254101202","5472.5361334524","5193.24145075546","6336.70921367988","7335.11050963648","8050.05841420756","8218.03399561565","8114.08406910545","6175.87613151279","5871.2235753589","6377.85136303665","6718.58532391314","6432.38758339551",
